Material,Material description,Plant,Storage location,Order Qty,Base Unit of Measure,Total stock,Movement type,Movement Type Text,Posting Date,User Name,Material Document,Document Date,Vendor,Purchase order,Amt.in Loc.Cur.,Reason for Movement
1111003,"Butter, Unsalted",BAR1,2000,-60,KG,120184.908,301,TF trfr plnt to plnt,4/14/2022,COMMPO,4904391776,4/14/2022,,,"-2,727.00",0
1111003,"Butter, Unsalted",BAR1,2000,155,KG,120339.908,101,GR goods receipt,4/12/2022,COMMPO,5001311085,4/12/2022,LAC002,4500089858,"7,044.75",0
1111003,"Butter, Unsalted",BAR1,2000,190,KG,120529.908,101,GR goods receipt,4/12/2022,COMMPO,5001311086,4/12/2022,LAC002,4500089858,"8,635.50",0
1111003,"Butter, Unsalted",BAR1,2000,1295,KG,121824.908,101,GR goods receipt,4/12/2022,COMMPO,5001311087,4/12/2022,LAC002,4500089858,"58,857.75",0
1111003,"Butter, Unsalted",BAR1,2000,410,KG,122234.908,101,GR goods receipt,4/12/2022,COMMPO,5001311088,4/12/2022,LAC002,4500089858,"18,634.50",0
1111003,"Butter, Unsalted",BAR1,2000,-45,KG,122189.908,301,TF trfr plnt to plnt,4/11/2022,COMMPO,4904386201,4/11/2022,,,"-2,045.25",0
1111003,"Butter, Unsalted",BAR1,2000,-15,KG,122174.908,301,TF trfr plnt to plnt,4/11/2022,COMMPO,4904386225,4/11/2022,,,-681.75,0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,122414.908,101,GR goods receipt,4/11/2022,COMMPO,5001303252,4/11/2022,SAP001,4500089133,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,122654.908,101,GR goods receipt,4/11/2022,COMMPO,5001303253,4/11/2022,SAP001,4500089133,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,122894.908,101,GR goods receipt,4/11/2022,COMMPO,5001303254,4/11/2022,SAP001,4500089133,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,123134.908,101,GR goods receipt,4/11/2022,COMMPO,5001303255,4/11/2022,SAP001,4500089133,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,123374.908,101,GR goods receipt,4/11/2022,COMMPO,5001303256,4/11/2022,SAP001,4500089133,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,123614.908,101,GR goods receipt,4/11/2022,COMMPO,5001303257,4/11/2022,SAP001,4500089133,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,123854.908,101,GR goods receipt,4/11/2022,COMMPO,5001303258,4/11/2022,SAP001,4500089133,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,124094.908,101,GR goods receipt,4/11/2022,COMMPO,5001303259,4/11/2022,SAP001,4500089133,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,124334.908,101,GR goods receipt,4/11/2022,COMMPO,5001303260,4/11/2022,SAP001,4500089133,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,230,KG,124564.908,101,GR goods receipt,4/11/2022,COMMPO,5001303261,4/11/2022,SAP001,4500089133,"10,453.50",0
1111003,"Butter, Unsalted",BAR1,2000,235,KG,124799.908,101,GR goods receipt,4/11/2022,COMMPO,5001303262,4/11/2022,SAP001,4500089133,"10,680.75",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,125039.908,101,GR goods receipt,4/11/2022,COMMPO,5001303263,4/11/2022,SAP001,4500089133,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,125279.908,101,GR goods receipt,4/11/2022,COMMPO,5001303264,4/11/2022,SAP001,4500089133,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,125519.908,101,GR goods receipt,4/11/2022,COMMPO,5001303265,4/11/2022,SAP001,4500089133,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,125759.908,101,GR goods receipt,4/11/2022,COMMPO,5001303266,4/11/2022,SAP001,4500089133,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,125999.908,101,GR goods receipt,4/11/2022,COMMPO,5001303267,4/11/2022,SAP001,4500089133,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,126239.908,101,GR goods receipt,4/11/2022,COMMPO,5001303268,4/11/2022,SAP001,4500089133,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,126479.908,101,GR goods receipt,4/11/2022,COMMPO,5001303269,4/11/2022,SAP001,4500089133,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,-45,KG,126434.908,301,TF trfr plnt to plnt,4/9/2022,COMMPO,4904384920,4/9/2022,,,"-2,045.25",0
1111003,"Butter, Unsalted",BAR1,2000,-3425,KG,123009.908,301,TF trfr plnt to plnt,4/7/2022,COMMPO,4904382135,4/7/2022,,,"-155,666.25",0
1111003,"Butter, Unsalted",BAR1,2000,145.092,KG,123155,301,TF trfr plnt to plnt,4/7/2022,UPRAJAPATI,4904382429,4/7/2022,,,"6,594.43",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,123395,101,GR goods receipt,4/4/2022,COMMPO,5001268213,4/4/2022,SAP001,4500088575,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,123635,101,GR goods receipt,4/4/2022,COMMPO,5001268214,4/4/2022,SAP001,4500088575,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,123875,101,GR goods receipt,4/4/2022,COMMPO,5001268215,4/4/2022,SAP001,4500088575,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,124115,101,GR goods receipt,4/4/2022,COMMPO,5001268216,4/4/2022,SAP001,4500088575,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,124355,101,GR goods receipt,4/4/2022,COMMPO,5001268217,4/4/2022,SAP001,4500088575,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,124595,101,GR goods receipt,4/4/2022,COMMPO,5001268218,4/4/2022,SAP001,4500088575,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,124835,101,GR goods receipt,4/4/2022,COMMPO,5001268219,4/4/2022,SAP001,4500088575,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,125075,101,GR goods receipt,4/4/2022,COMMPO,5001268220,4/4/2022,SAP001,4500088575,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,125315,101,GR goods receipt,4/4/2022,COMMPO,5001268221,4/4/2022,SAP001,4500088575,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,125555,101,GR goods receipt,4/4/2022,COMMPO,5001268222,4/4/2022,SAP001,4500088575,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,125795,101,GR goods receipt,4/4/2022,COMMPO,5001268223,4/4/2022,SAP001,4500088575,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,126035,101,GR goods receipt,4/4/2022,COMMPO,5001268224,4/4/2022,SAP001,4500088575,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,126275,101,GR goods receipt,4/4/2022,COMMPO,5001268225,4/4/2022,SAP001,4500088575,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,126515,101,GR goods receipt,4/4/2022,COMMPO,5001268226,4/4/2022,SAP001,4500088575,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,126755,101,GR goods receipt,4/4/2022,COMMPO,5001268227,4/4/2022,SAP001,4500088575,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,126995,101,GR goods receipt,4/4/2022,COMMPO,5001268228,4/4/2022,SAP001,4500088575,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,127235,101,GR goods receipt,4/4/2022,COMMPO,5001268229,4/4/2022,SAP001,4500088575,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,127475,101,GR goods receipt,4/4/2022,COMMPO,5001268230,4/4/2022,SAP001,4500088575,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,-55,KG,127420,301,TF trfr plnt to plnt,4/1/2022,COMMPO,4904375336,4/1/2022,,,"-2,499.75",0
1111003,"Butter, Unsalted",BAR1,2000,-2400,KG,125020,301,TF trfr plnt to plnt,3/31/2022,COMMPO,4904373924,3/31/2022,,,"-109,080.00",0
1111003,"Butter, Unsalted",BAR1,2000,-810,KG,124210,301,TF trfr plnt to plnt,3/29/2022,COMMPO,4904371214,3/29/2022,,,"-36,814.50",0
1111003,"Butter, Unsalted",BAR1,2000,-120,KG,124090,301,TF trfr plnt to plnt,3/28/2022,COMMPO,4904370300,3/28/2022,,,"-5,454.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,124330,101,GR goods receipt,3/28/2022,COMMPO,5001233443,3/28/2022,SAP001,4500087938,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,124570,101,GR goods receipt,3/28/2022,COMMPO,5001233444,3/28/2022,SAP001,4500087938,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,124810,101,GR goods receipt,3/28/2022,COMMPO,5001233445,3/28/2022,SAP001,4500087938,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,125050,101,GR goods receipt,3/28/2022,COMMPO,5001233446,3/28/2022,SAP001,4500087938,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,125290,101,GR goods receipt,3/28/2022,COMMPO,5001233447,3/28/2022,SAP001,4500087938,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,125530,101,GR goods receipt,3/28/2022,COMMPO,5001233448,3/28/2022,SAP001,4500087938,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,125770,101,GR goods receipt,3/28/2022,COMMPO,5001233449,3/28/2022,SAP001,4500087938,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,126010,101,GR goods receipt,3/28/2022,COMMPO,5001233450,3/28/2022,SAP001,4500087938,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,126250,101,GR goods receipt,3/28/2022,COMMPO,5001233451,3/28/2022,SAP001,4500087938,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,126490,101,GR goods receipt,3/28/2022,COMMPO,5001233452,3/28/2022,SAP001,4500087938,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,126730,101,GR goods receipt,3/28/2022,COMMPO,5001233453,3/28/2022,SAP001,4500087938,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,126970,101,GR goods receipt,3/28/2022,COMMPO,5001233454,3/28/2022,SAP001,4500087938,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,127210,101,GR goods receipt,3/28/2022,COMMPO,5001233455,3/28/2022,SAP001,4500087938,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,127450,101,GR goods receipt,3/28/2022,COMMPO,5001233456,3/28/2022,SAP001,4500087938,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,127690,101,GR goods receipt,3/28/2022,COMMPO,5001233457,3/28/2022,SAP001,4500087938,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,127930,101,GR goods receipt,3/28/2022,COMMPO,5001233458,3/28/2022,SAP001,4500087938,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,128170,101,GR goods receipt,3/28/2022,COMMPO,5001233459,3/28/2022,SAP001,4500087938,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,128410,101,GR goods receipt,3/28/2022,COMMPO,5001233460,3/28/2022,SAP001,4500087938,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,-125,KG,128285,301,TF trfr plnt to plnt,3/26/2022,COMMPO,4904368236,3/26/2022,,,"-5,681.25",0
1111003,"Butter, Unsalted",BAR1,2000,-3000,KG,125285,301,TF trfr plnt to plnt,3/24/2022,COMMPO,4904365582,3/24/2022,,,"-136,350.00",0
1111003,"Butter, Unsalted",BAR1,2000,-5,KG,125280,914,GI Inv.adj. BLK,3/24/2022,COMMPO,4904365875,3/24/2022,,,-227.25,5
1111003,"Butter, Unsalted",BAR1,2000,-1600,KG,123680,301,TF trfr plnt to plnt,3/24/2022,COMMPO,4904366405,3/24/2022,,,"-72,720.00",0
1111003,"Butter, Unsalted",BAR1,2000,-3020,KG,120660,301,TF trfr plnt to plnt,3/24/2022,COMMPO,4904366692,3/24/2022,,,"-137,259.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,120900,101,GR goods receipt,3/21/2022,COMMPO,5001202355,3/21/2022,SAP001,4500087001,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,121140,101,GR goods receipt,3/21/2022,COMMPO,5001202356,3/21/2022,SAP001,4500087001,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,121380,101,GR goods receipt,3/21/2022,COMMPO,5001202357,3/21/2022,SAP001,4500087001,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,121620,101,GR goods receipt,3/21/2022,COMMPO,5001202358,3/21/2022,SAP001,4500087001,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,121860,101,GR goods receipt,3/21/2022,COMMPO,5001202359,3/21/2022,SAP001,4500087001,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,122100,101,GR goods receipt,3/21/2022,COMMPO,5001202360,3/21/2022,SAP001,4500087001,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,122340,101,GR goods receipt,3/21/2022,COMMPO,5001202361,3/21/2022,SAP001,4500087001,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,122580,101,GR goods receipt,3/21/2022,COMMPO,5001202362,3/21/2022,SAP001,4500087001,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,122820,101,GR goods receipt,3/21/2022,COMMPO,5001202363,3/21/2022,SAP001,4500087001,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,123060,101,GR goods receipt,3/21/2022,COMMPO,5001202364,3/21/2022,SAP001,4500087001,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,123300,101,GR goods receipt,3/21/2022,COMMPO,5001202396,3/21/2022,SAP001,4500087001,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,123540,101,GR goods receipt,3/21/2022,COMMPO,5001202397,3/21/2022,SAP001,4500087001,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,5,KG,123545,101,GR goods receipt,3/21/2022,COMMPO,5001202398,3/21/2022,SAP001,4500087001,227.25,0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,123785,101,GR goods receipt,3/21/2022,COMMPO,5001202399,3/21/2022,SAP001,4500087001,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,124025,101,GR goods receipt,3/21/2022,COMMPO,5001202400,3/21/2022,SAP001,4500087001,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,235,KG,124260,101,GR goods receipt,3/21/2022,COMMPO,5001202401,3/21/2022,SAP001,4500087001,"10,680.75",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,124500,101,GR goods receipt,3/21/2022,COMMPO,5001202402,3/21/2022,SAP001,4500087001,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,124740,101,GR goods receipt,3/21/2022,COMMPO,5001202403,3/21/2022,SAP001,4500087001,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,124980,101,GR goods receipt,3/21/2022,COMMPO,5001202404,3/21/2022,SAP001,4500087001,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,-2600,KG,122380,301,TF trfr plnt to plnt,3/17/2022,COMMPO,4904357464,3/17/2022,,,"-118,170.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,122620,101,GR goods receipt,3/15/2022,COMMPO,5001173972,3/15/2022,SAP001,4500086787,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,122860,101,GR goods receipt,3/15/2022,COMMPO,5001173973,3/15/2022,SAP001,4500086787,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,123100,101,GR goods receipt,3/15/2022,COMMPO,5001173974,3/15/2022,SAP001,4500086787,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,123340,101,GR goods receipt,3/15/2022,COMMPO,5001173975,3/15/2022,SAP001,4500086787,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,123580,101,GR goods receipt,3/15/2022,COMMPO,5001173976,3/15/2022,SAP001,4500086787,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,123820,101,GR goods receipt,3/15/2022,COMMPO,5001173977,3/15/2022,SAP001,4500086787,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,124060,101,GR goods receipt,3/15/2022,COMMPO,5001173978,3/15/2022,SAP001,4500086787,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,124300,101,GR goods receipt,3/15/2022,COMMPO,5001173979,3/15/2022,SAP001,4500086787,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,124540,101,GR goods receipt,3/15/2022,COMMPO,5001173980,3/15/2022,SAP001,4500086787,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,124780,101,GR goods receipt,3/15/2022,COMMPO,5001173981,3/15/2022,SAP001,4500086787,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,120,KG,124900,101,GR goods receipt,3/15/2022,COMMPO,5001173982,3/15/2022,SAP001,4500086787,"5,454.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,125140,101,GR goods receipt,3/15/2022,COMMPO,5001173983,3/15/2022,SAP001,4500086787,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,125380,101,GR goods receipt,3/15/2022,COMMPO,5001173984,3/15/2022,SAP001,4500086787,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,125620,101,GR goods receipt,3/15/2022,COMMPO,5001173985,3/15/2022,SAP001,4500086787,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,125860,101,GR goods receipt,3/15/2022,COMMPO,5001173987,3/15/2022,SAP001,4500086787,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,120,KG,125980,101,GR goods receipt,3/15/2022,COMMPO,5001173988,3/15/2022,SAP001,4500086787,"5,454.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,126220,101,GR goods receipt,3/15/2022,COMMPO,5001173989,3/15/2022,SAP001,4500086787,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,126460,101,GR goods receipt,3/15/2022,COMMPO,5001173990,3/15/2022,SAP001,4500086787,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,126700,101,GR goods receipt,3/15/2022,COMMPO,5001173991,3/15/2022,SAP001,4500086787,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,-2500,KG,124200,301,TF trfr plnt to plnt,3/10/2022,COMMPO,4904350259,3/10/2022,,,"-113,625.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,124440,101,GR goods receipt,3/10/2022,COMMPO,5001155002,3/10/2022,SAP001,4500086508,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,124680,101,GR goods receipt,3/10/2022,COMMPO,5001155003,3/10/2022,SAP001,4500086508,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,124920,101,GR goods receipt,3/10/2022,COMMPO,5001155004,3/10/2022,SAP001,4500086508,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,125160,101,GR goods receipt,3/10/2022,COMMPO,5001155005,3/10/2022,SAP001,4500086508,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,125400,101,GR goods receipt,3/10/2022,COMMPO,5001155006,3/10/2022,SAP001,4500086508,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,125640,101,GR goods receipt,3/10/2022,COMMPO,5001155007,3/10/2022,SAP001,4500086508,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,125880,101,GR goods receipt,3/10/2022,COMMPO,5001155008,3/10/2022,SAP001,4500086508,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,126120,101,GR goods receipt,3/10/2022,COMMPO,5001155009,3/10/2022,SAP001,4500086508,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,126360,101,GR goods receipt,3/10/2022,COMMPO,5001155010,3/10/2022,SAP001,4500086508,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,126600,101,GR goods receipt,3/10/2022,COMMPO,5001155011,3/10/2022,SAP001,4500086508,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,126840,101,GR goods receipt,3/10/2022,COMMPO,5001155012,3/10/2022,SAP001,4500086508,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,60,KG,126900,101,GR goods receipt,3/10/2022,COMMPO,5001155013,3/10/2022,SAP001,4500086508,"2,727.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,127140,101,GR goods receipt,3/10/2022,COMMPO,5001155014,3/10/2022,SAP001,4500086508,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,127380,101,GR goods receipt,3/10/2022,COMMPO,5001155015,3/10/2022,SAP001,4500086508,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,127620,101,GR goods receipt,3/10/2022,COMMPO,5001155017,3/10/2022,SAP001,4500086508,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,127860,101,GR goods receipt,3/10/2022,COMMPO,5001155018,3/10/2022,SAP001,4500086508,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,128100,101,GR goods receipt,3/10/2022,COMMPO,5001155019,3/10/2022,SAP001,4500086508,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,180,KG,128280,101,GR goods receipt,3/10/2022,COMMPO,5001155020,3/10/2022,SAP001,4500086508,"8,181.00",0
1111003,"Butter, Unsalted",BAR1,2000,240,KG,128520,101,GR goods receipt,3/10/2022,COMMPO,5001155021,3/10/2022,SAP001,4500086508,"10,908.00",0
1111003,"Butter, Unsalted",BAR1,2000,-1365,KG,127155,301,TF trfr plnt to plnt,2/28/2022,COMMPO,4904337365,2/28/2022,,,"-62,039.25",0
1111003,"Butter, Unsalted",BAR1,2000,-250,KG,126905,301,TF trfr plnt to plnt,2/26/2022,COMMPO,4904335288,2/26/2022,,,"-8,000.00",0
1111003,"Butter, Unsalted",BAR1,2000,-2350,KG,124555,301,TF trfr plnt to plnt,2/24/2022,COMMPO,4904332046,2/24/2022,,,"-75,200.00",0
1111003,"Butter, Unsalted",BAR1,2000,-530,KG,124025,301,TF trfr plnt to plnt,2/24/2022,COMMPO,4904332157,2/24/2022,,,"-16,960.00",0
1111003,"Butter, Unsalted",BAR1,2000,-2400,KG,121625,301,TF trfr plnt to plnt,2/24/2022,COMMPO,4904333020,2/24/2022,,,"-76,800.00",0
1111003,"Butter, Unsalted",BAR1,2000,-60,KG,121565,301,TF trfr plnt to plnt,2/24/2022,COMMPO,4904333095,2/24/2022,,,"-1,920.00",0
1111003,"Butter, Unsalted",BAR1,2000,250,KG,121815,344,TR blocked to unre.,2/23/2022,COMMPO,4904331336,2/23/2022,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-250,KG,121565,344,TR blocked to unre.,2/23/2022,COMMPO,4904331336,2/23/2022,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-250,KG,121315,344,TR blocked to unre.,2/23/2022,COMMPO,4904331337,2/23/2022,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,250,KG,121565,344,TR blocked to unre.,2/23/2022,COMMPO,4904331337,2/23/2022,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,250,KG,121815,344,TR blocked to unre.,2/23/2022,COMMPO,4904331338,2/23/2022,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-250,KG,121565,344,TR blocked to unre.,2/23/2022,COMMPO,4904331338,2/23/2022,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,250,KG,121815,344,TR blocked to unre.,2/23/2022,COMMPO,4904331339,2/23/2022,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-250,KG,121565,344,TR blocked to unre.,2/23/2022,COMMPO,4904331339,2/23/2022,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,250,KG,121815,344,TR blocked to unre.,2/23/2022,COMMPO,4904331340,2/23/2022,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-250,KG,121565,344,TR blocked to unre.,2/23/2022,COMMPO,4904331340,2/23/2022,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,250,KG,121815,344,TR blocked to unre.,2/23/2022,COMMPO,4904331342,2/23/2022,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-250,KG,121565,344,TR blocked to unre.,2/23/2022,COMMPO,4904331342,2/23/2022,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,250,KG,121815,344,TR blocked to unre.,2/23/2022,COMMPO,4904331343,2/23/2022,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-250,KG,121565,344,TR blocked to unre.,2/23/2022,COMMPO,4904331343,2/23/2022,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-250,KG,121315,344,TR blocked to unre.,2/23/2022,COMMPO,4904331344,2/23/2022,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,250,KG,121565,344,TR blocked to unre.,2/23/2022,COMMPO,4904331344,2/23/2022,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,250,KG,121815,344,TR blocked to unre.,2/23/2022,COMMPO,4904331345,2/23/2022,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-250,KG,121565,344,TR blocked to unre.,2/23/2022,COMMPO,4904331345,2/23/2022,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,250,KG,121815,344,TR blocked to unre.,2/23/2022,COMMPO,4904331348,2/23/2022,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-250,KG,121565,344,TR blocked to unre.,2/23/2022,COMMPO,4904331348,2/23/2022,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,250,KG,121815,344,TR blocked to unre.,2/23/2022,COMMPO,4904331349,2/23/2022,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-250,KG,121565,344,TR blocked to unre.,2/23/2022,COMMPO,4904331349,2/23/2022,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,250,KG,121815,344,TR blocked to unre.,2/23/2022,COMMPO,4904331350,2/23/2022,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-250,KG,121565,344,TR blocked to unre.,2/23/2022,COMMPO,4904331350,2/23/2022,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-250,KG,121315,344,TR blocked to unre.,2/23/2022,COMMPO,4904331351,2/23/2022,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,250,KG,121565,344,TR blocked to unre.,2/23/2022,COMMPO,4904331351,2/23/2022,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,250,KG,121815,344,TR blocked to unre.,2/23/2022,COMMPO,4904331352,2/23/2022,,,0,0
1111003,"Butter, Unsalted",BAR1,2000,-250,KG,121565,344,TR blocked to unre.,2/23/2022,COMMPO,4904331352,2/23/2022,,,0,0
